"sbj" "order" "orderCond" "Cond" "Trial" "summed_BC" "first" "second" "third" "fourth" "hemisph"
"sbj_07" 4 1 "1" 1 0.100000708550215 -0.0129112914204597 0.0299549728631973 0.0588452890515327 0.0241117380559444 "Right"
"sbj_07" 4 1 "1" 1 -0.00295287743210792 -0.0302064120769501 0.0362063102424145 -0.0188406467437744 0.00988787114620209 "Left"
"sbj_07" 9 2 "1" 2 0.104201028496027 0.0579906463623047 -0.0471869491040707 -0.0175242900848389 0.110921621322632 "Left"
"sbj_07" 9 2 "1" 2 -0.109609426558018 -0.0317929193377495 -0.0312242865562439 -0.0775729835033417 0.0309807628393173 "Right"
"sbj_07" 15 3 "1" 3 0.209242594242096 0.0142282038927078 0.0880791530013084 0.036311186850071 0.0706240504980087 "Right"
"sbj_07" 15 3 "1" 3 0.220561416447163 0.0314835771918297 0.0355483844876289 0.0580074846744537 0.0955219700932503 "Left"
"sbj_07" 16 4 "1" 4 -0.0459944061934948 -0.120819137990475 0.0302771106362343 -0.0253954254090786 0.0699430465698242 "Right"
"sbj_07" 16 4 "1" 4 0.0209600456058979 -0.0927819535136223 0.0191074430942535 0.0385565891861916 0.0560779668390751 "Left"
"sbj_07" 20 5 "1" 5 0.0447209909558296 -0.0544534176588058 0.00398611575365067 0.0515783593058586 0.0436099335551262 "Right"
"sbj_07" 20 5 "1" 5 0.0107812285423279 -0.0774718284606934 0.0453967623412609 0.0300233274698257 0.0128329671919346 "Left"
"sbj_07" 3 1 "2" 1 -0.073367365449667 0.048226572573185 -0.0429139763116837 -0.0688379637897015 -0.00984199792146683 "Right"
"sbj_07" 3 1 "2" 1 0.0909911081194878 0.0335532888770103 0.0402098849415779 -0.0138958290219307 0.0311237633228302 "Left"
"sbj_07" 6 2 "2" 2 -0.0149406284093857 -0.0330497086048126 0.020368854701519 -0.0315403021872044 0.0292805276811123 "Left"
"sbj_07" 6 2 "2" 2 -0.0910644009709358 -0.0865958616137505 0.046383136510849 -0.0193286404013634 -0.031523035466671 "Right"
"sbj_07" 11 3 "2" 3 -0.0622221328318119 0.0636964336037636 -0.0774478562176228 -0.000204187631607056 -0.0482665225863457 "Right"
"sbj_07" 11 3 "2" 3 0.0552202612161636 0.033219476044178 0.0720050647854805 -0.00744193121790886 -0.042562348395586 "Left"
"sbj_07" 12 4 "2" 4 -0.0522665560245514 0.0112480223178864 -0.0150193952023983 -0.0125256352126598 -0.0359695479273796 "Right"
"sbj_07" 12 4 "2" 4 0.0382685132324696 0.0474916815757751 -0.00884150713682175 -0.0215206012129784 0.0211389400064945 "Left"
"sbj_07" 13 5 "2" 5 0.0606986604630947 0.0710763469338417 0.0240228861570358 -0.0178410016000271 -0.0165595710277557 "Right"
"sbj_07" 13 5 "2" 5 0.0934269204735756 -0.0421541288495064 0.0798929579555988 0.0380731850862503 0.0176149062812328 "Left"
"sbj_07" 2 1 "3" 1 -0.0225396886467934 -0.0174159497022629 -0.0125919669866562 0.0274176672101021 -0.0199494391679764 "Left"
"sbj_07" 2 1 "3" 1 0.0442451767623425 0.0587310060858727 -0.00142728537321091 0.00701494365930557 -0.0200734876096249 "Right"
"sbj_07" 7 2 "3" 2 0.144720868766308 0.0462821573019028 0.145863299071789 -0.0237080074846745 -0.0237165801227093 "Right"
"sbj_07" 7 2 "3" 2 -0.0658857636153698 -0.0971143171191216 0.0625244840979576 -0.00723150223493576 -0.0240644283592701 "Left"
"sbj_07" 8 3 "3" 3 0.026591132581234 -0.0493501871824265 -0.0204486086964607 0.0764017388224602 0.019988189637661 "Right"
"sbj_07" 8 3 "3" 3 -0.135028611123562 -0.0915669500827789 -0.0549179941415787 0.0165695883333683 -0.00511325523257256 "Left"
"sbj_07" 14 4 "3" 4 -0.180010698735714 -0.114117076992989 -0.011261847615242 -0.0346912130713463 -0.0199405610561371 "Left"
"sbj_07" 14 4 "3" 4 -0.229202864319086 -0.10044067800045 -0.067060462385416 -0.0261588633060455 -0.0355428606271744 "Right"
"sbj_07" 17 5 "3" 5 -0.00151880457997322 -0.00167831033468246 0.0369796827435493 -0.000735704600811005 -0.0360844723880291 "Right"
"sbj_07" 17 5 "3" 5 -0.0746036872267723 -0.0462877005338669 -0.0595287874341011 0.0413209728896618 -0.0101081721484661 "Left"
"sbj_07" 1 1 "4" 1 0.105645663291216 0.0387749031186104 -0.0282849714159966 0.0731405861675739 0.0220151454210281 "Right"
"sbj_07" 1 1 "4" 1 0.076411596685648 0.128031420707703 -0.040525683760643 0.00818309187889099 -0.0192772321403027 "Left"
"sbj_07" 5 2 "4" 2 0.011708976328373 -0.00012054443359375 -0.0493185460567474 0.0340359508991241 0.02711211591959 "Left"
"sbj_07" 5 2 "4" 2 -0.0146687902510166 -0.0408200189471245 -0.004603411257267 0.0107841432094574 0.0199704967439175 "Right"
"sbj_07" 10 3 "4" 3 -0.00182241797447204 0.0164618864655495 0.0221796259284019 -0.0156341403722763 -0.0248297899961472 "Left"
"sbj_07" 10 3 "4" 3 0.0202430352568626 -0.0557164639234543 0.115145392715931 -0.0114228628575802 -0.0277630306780338 "Right"
"sbj_07" 18 4 "4" 4 0.00110477730631828 -0.0352027922868729 0.0652442738413811 -0.0275497585535049 -0.00138694569468498 "Right"
"sbj_07" 18 4 "4" 4 -0.0626661635935307 0.0658084824681282 -0.0499614410102367 -0.0525892794132233 -0.0259239256381989 "Left"
"sbj_07" 19 5 "4" 5 0.115960951149464 0.029433086514473 0.101564390957356 -0.000130204856395721 -0.0149063214659691 "Left"
"sbj_07" 19 5 "4" 5 -0.00876900926232338 -0.0200914159417152 0.0403064250946045 -0.00765768587589264 -0.02132633253932 "Right"
"sbj_08" 3 1 "1" 1 -0.0157255478203297 -0.0352007523179054 -0.00713228583335876 0.027541871368885 -0.000934381037950516 "Left"
"sbj_08" 3 1 "1" 1 0.0766170062124729 0.0522954821586609 -0.0227154657244682 -0.043716012686491 0.0907530024647713 "Right"
"sbj_08" 11 2 "1" 2 0.184168119728565 0.156542846560478 0.00240752100944519 -0.0379232183098793 0.0631409704685211 "Right"
"sbj_08" 11 2 "1" 2 0.0159454315900803 0.0294952541589737 -0.0175254613161087 -0.0171417281031609 0.0211173668503761 "Left"
"sbj_08" 17 3 "1" 3 -0.0065122976899147 -0.0381954878568649 -0.0189698949456215 0.0363900944590569 0.0142629906535149 "Right"
"sbj_08" 17 3 "1" 3 -0.062449599057436 -0.0537010759115219 -0.0189662382006645 0.0175514042377472 -0.00733368918299675 "Left"
"sbj_08" 18 4 "1" 4 -0.0341234154999256 0.00829668790102005 -0.00911412984132767 -0.0248837992548943 -0.00842217430472374 "Right"
"sbj_08" 18 4 "1" 4 0.0439287357032299 -0.0107138231396675 -0.0449602834880352 4.87953424453735e-05 0.0995540469884872 "Left"
"sbj_08" 19 5 "1" 5 0.104969976842403 -0.00791396647691727 0.127917268872261 -0.00788729190826416 -0.00714603364467621 "Right"
"sbj_08" 19 5 "1" 5 -0.14109168201685 -0.0210693523287773 -0.079072904586792 -0.0462336450815201 0.00528421998023987 "Left"
"sbj_08" 1 1 "2" 1 0.0561431810259819 -0.131809659302235 0.0173383951187134 0.151728348433971 0.0188860967755318 "Right"
"sbj_08" 1 1 "2" 1 0.0951932266354561 0.0247146651148796 0.0752772986888885 0.0369999870657921 -0.0417987242341042 "Left"
"sbj_08" 6 2 "2" 2 -0.21521582454443 -0.0406032994389534 -0.0757961630821228 -0.111151912808418 0.0123355507850647 "Right"
"sbj_08" 6 2 "2" 2 0.0405615173280239 -0.00329486876726151 0.105347193777561 -0.0101194396615028 -0.0513713680207729 "Left"
"sbj_08" 8 3 "2" 3 -0.0768312476575375 0.0239464432001114 -0.022990095615387 -0.0536042965948582 -0.0241832986474037 "Right"
"sbj_08" 8 3 "2" 3 -0.0341531246900558 -0.0490022301673889 -0.0312987104058266 0.0157679677009583 0.0303798481822014 "Left"
"sbj_08" 9 4 "2" 4 -0.135757401585579 -0.00935762226581574 -0.0368868097662926 -0.0663363605737686 -0.023176608979702 "Left"
"sbj_08" 9 4 "2" 4 -0.0133987873792648 0.108346611261368 -0.0443535044789314 -0.0140834629535675 -0.0633084312081337 "Right"
"sbj_08" 10 5 "2" 5 0.0890415646135807 0.093163388967514 0.0648288756608963 -0.0298045061528683 -0.0391461938619614 "Left"
"sbj_08" 10 5 "2" 5 0.196381106972694 0.0711402148008347 0.0822048485279083 0.0654220908880234 -0.022386047244072 "Right"
"sbj_08" 12 1 "3" 1 0.155851446837187 0.0524010002613068 0.114632444083691 0.00638182759284973 -0.0175638251006603 "Left"
"sbj_08" 12 1 "3" 1 0.237748050689697 -0.000938096642494202 0.147739659249783 0.0743502646684647 0.0165962234139442 "Right"
"sbj_08" 13 2 "3" 2 -0.0459847941994667 -0.0203897953033447 -0.0294302359223366 0.0246953085064888 -0.0208600714802742 "Right"
"sbj_08" 13 2 "3" 2 0.186732110381126 0.153506204485893 -0.0341571196913719 0.0777021735906601 -0.010319148004055 "Left"
"sbj_08" 14 3 "3" 3 0.299637730419636 0.156954403221607 0.0347568407654762 0.0898074001073837 0.0181190863251686 "Right"
"sbj_08" 14 3 "3" 3 0.00912918448448182 0.0865762144327164 0.0168094635009766 -0.0681115999817848 -0.0261448934674263 "Left"
"sbj_08" 15 4 "3" 4 -0.123034463822842 -0.0397158220410347 -0.0248836502432823 -0.073236446082592 0.0148014545440674 "Right"
"sbj_08" 15 4 "3" 4 -0.150633615255356 -0.0814087241888046 -0.0584551751613617 -0.0660617038607597 0.0552919879555702 "Left"
"sbj_08" 16 5 "3" 5 0.177859705686569 0.158954650163651 -0.0742890000343323 0.126458162069321 -0.0332641065120697 "Right"
"sbj_08" 16 5 "3" 5 0.11463623419404 -0.00859338045120239 0.0906343013048172 0.0143749631941319 0.0182203501462936 "Left"
"sbj_08" 2 1 "4" 1 0.120337135344744 -0.00875532776117325 0.00215827971696854 0.100561365485191 0.0263728179037571 "Right"
"sbj_08" 2 1 "4" 1 0.182375667244196 -0.0103898018598557 0.0613212689757347 0.111467202007771 0.0199769981205463 "Left"
"sbj_08" 4 2 "4" 2 -0.0261956088244915 0.0043479710817337 -0.0148515991866589 -0.0246397092938423 0.00894772857427597 "Left"
"sbj_08" 4 2 "4" 2 -7.08505511283833e-05 0.0868350148200989 -0.0750159174203873 -0.0561636582016945 0.0442737102508545 "Right"
"sbj_08" 5 3 "4" 3 -0.0362417362630367 0.0143807396292686 -0.00263228565454483 0.0114767752587795 -0.0594669654965401 "Right"
"sbj_08" 5 3 "4" 3 0.053904914110899 -0.030083204805851 -0.00705023556947708 0.119424243271351 -0.0283858887851238 "Left"
"sbj_08" 7 4 "4" 4 0.221841656416655 0.0428267955780029 0.11967191696167 0.0783249169588089 -0.0189819730818272 "Left"
"sbj_08" 7 4 "4" 4 0.229679976403713 0.0566033571958542 0.0535072728991508 0.188965028524399 -0.0693956822156906 "Right"
"sbj_08" 20 5 "4" 5 0.204563993960619 0.154256570339203 -0.0242168858647346 0.0659508630633354 0.00857344642281532 "Left"
"sbj_08" 20 5 "4" 5 0.239149436354637 0.312255543470383 -0.0434211775660515 0.0241993270814419 -0.0538842566311359 "Right"
"sbj_10" 2 1 "1" 1 0.0262886136770248 0.00213091522455215 -0.00521402209997177 0.0235785141587257 0.00579320639371872 "Right"
"sbj_10" 2 1 "1" 1 -0.22223789691925 -0.155536845326424 -0.0798109889030457 0.0506857886910439 -0.037575851380825 "Left"
"sbj_10" 8 2 "1" 2 -0.0579521037638187 -0.0143830180168152 0.0151357144117355 -0.0662189185619354 0.00751411840319634 "Right"
"sbj_10" 8 2 "1" 2 -0.207452064752579 -0.111641880869865 -0.10810421705246 -0.0258031144738197 0.0380971476435661 "Left"
"sbj_10" 11 3 "1" 3 -0.0378466285765171 -0.0111913055181503 -0.0344686970114708 -0.0185787536203861 0.0263921275734901 "Right"
"sbj_10" 11 3 "1" 3 -0.00989690124988557 -0.0718150496482849 0.072856505215168 0.00620138347148895 -0.0171397402882576 "Left"
"sbj_10" 15 4 "1" 4 -0.215216480195522 -0.161301505565643 -0.00232382416725159 -0.0151832826435566 -0.0364078678190708 "Left"
"sbj_10" 15 4 "1" 4 -0.0869997382164001 -0.121164275705814 0.062685152888298 -0.0293019615113735 0.0007813461124897 "Right"
"sbj_10" 17 5 "1" 5 -0.0215161353349686 -0.0505288541316986 0.076006780564785 -0.0127617999911308 -0.0342322617769241 "Right"
"sbj_10" 17 5 "1" 5 -0.120582328736782 -0.12046635299921 0.0277425467967987 -0.00127881839871407 -0.0265797041356564 "Left"
"sbj_10" 3 1 "2" 1 0.158465626835823 0.183475551009178 -0.0113208115100861 -0.0202296450734138 0.00654053241014481 "Left"
"sbj_10" 3 1 "2" 1 0.0429076090455055 0.0606415659189224 -0.0480400308966637 -0.0131239175796509 0.0434299916028976 "Right"
"sbj_10" 4 2 "2" 2 -0.0861147187650204 -0.00529831647872925 -0.0768350780010223 0.0540797308087349 -0.0580610550940037 "Left"
"sbj_10" 4 2 "2" 2 0.0435677886009216 0.0812900125980377 -0.0576850041747093 -0.00429133176803589 0.0242541119456291 "Right"
"sbj_10" 5 3 "2" 3 -0.0368087992072105 0.0216420099139214 -0.0314797788858414 0.0373520106077194 -0.06432304084301 "Left"
"sbj_10" 5 3 "2" 3 0.214590439200401 0.293734389543533 -0.108382861316204 0.0291591659188271 7.97450542449951e-05 "Right"
"sbj_10" 6 4 "2" 4 -0.0545340336859226 -0.138874897360802 0.10619260519743 0.010464895516634 -0.0323166370391846 "Right"
"sbj_10" 6 4 "2" 4 -0.0477830938994884 -0.134155671298504 -0.023131950199604 0.0621952325105667 0.0473092950880527 "Left"
"sbj_10" 16 5 "2" 5 0.121736676990986 -0.101132181286812 0.127619944512844 0.0819463953375816 0.013302518427372 "Right"
"sbj_10" 16 5 "2" 5 -0.0529084615409374 -0.11537159383297 0.0449146792292595 0.0614485204219818 -0.0439000673592091 "Left"
"sbj_10" 1 1 "3" 1 -0.0748204082250595 -0.0268346637487412 -0.0524485245347023 0.0206876307725906 -0.0162248507142067 "Right"
"sbj_10" 1 1 "3" 1 0.246871244162321 0.0631214112043381 0.126158617436886 0.0793031945824623 -0.0217119790613651 "Left"
"sbj_10" 9 2 "3" 2 0.0421487912535667 0.0241144627332687 0.0423695117235184 0.0113027222454548 -0.0356379054486752 "Right"
"sbj_10" 9 2 "3" 2 -0.0100978784263134 0.0779634147882462 -0.0396017342805862 -0.00786627978086472 -0.0405932791531086 "Left"
"sbj_10" 12 3 "3" 3 0.201729920506477 0.0139736399054527 0.0579498589038849 0.0734815388917923 0.0563248828053474 "Left"
"sbj_10" 12 3 "3" 3 0.164072988927364 0.074182802438736 0.00615924596786499 0.0719998046755791 0.0117311358451843 "Right"
"sbj_10" 18 4 "3" 4 -0.0770910568535328 0.0514294594526291 -0.0701537907123566 -0.00992095544934273 -0.0484457701444626 "Left"
"sbj_10" 18 4 "3" 4 0.107942599058151 0.137304222583771 -0.0344983160495758 -0.030311992764473 0.0354486852884293 "Right"
"sbj_10" 20 5 "3" 5 -0.0777778714895248 0.0156715780496597 -0.0366394639015198 -0.0576916679739952 0.000881682336330414 "Right"
"sbj_10" 20 5 "3" 5 0.122193889319897 0.0561064004898071 0.0805869787931442 -0.0503507941961288 0.0358513042330742 "Left"
"sbj_10" 7 1 "4" 1 0.0223061203956604 0.0354643672704697 -0.00039745569229126 0.0414421200752258 -0.0542029112577438 "Right"
"sbj_10" 7 1 "4" 1 0.0982217647135258 0.14439452290535 -0.0445755049586296 0.0412712126970291 -0.0428684659302235 "Left"
"sbj_10" 10 2 "4" 2 -0.0198689505457878 -0.0956326976418495 0.0301279932260513 0.021058189868927 0.0245775640010834 "Right"
"sbj_10" 10 2 "4" 2 0.1298259973526 0.0235066965222359 0.0229340866208076 0.0222227588295937 0.0611624553799629 "Left"
"sbj_10" 13 3 "4" 3 0.327285632491112 0.243827146291733 0.0280220493674278 0.0389464363455772 0.0164900004863739 "Left"
"sbj_10" 13 3 "4" 3 0.0987310066819191 0.0226035594940186 0.0478394508361816 -0.0374568447470665 0.0657448410987854 "Right"
"sbj_10" 14 4 "4" 4 -0.13370206579566 -0.0803810313344002 -0.0654467135667801 0.0432952001690865 -0.0311695210635662 "Left"
"sbj_10" 14 4 "4" 4 0.0506772369146347 0.0280660271644592 -0.0358762875199318 0.0387504696846008 0.0197370275855064 "Right"
"sbj_10" 19 5 "4" 5 -0.0275467291474342 -0.035261195898056 0.0604607939720154 0.0217397704720497 -0.0744860976934433 "Left"
"sbj_10" 19 5 "4" 5 -0.0485182918608189 -0.0698540583252907 -0.00551654249429703 0.0675061464309692 -0.0406538374722004 "Right"
"sbj_11" 2 1 "1" 1 -0.0192004792392254 -0.0127449586987495 -0.0619933813810348 0.0789121121168137 -0.0233742512762547 "Right"
"sbj_11" 2 1 "1" 1 0.240157672762871 0.031518080830574 0.0509934172034264 0.104230250418186 0.0534159243106842 "Left"
"sbj_11" 8 2 "1" 2 0.0519507110118866 0.195768576860428 0.048518180847168 -0.100667880475521 -0.0916681662201881 "Left"
"sbj_11" 8 2 "1" 2 0.0385124556720257 0.187781867384911 -0.077708800137043 -0.0343674100935459 -0.037193201482296 "Right"
"sbj_11" 10 3 "1" 3 -0.22547103241086 -0.0233004346489906 -0.0363190963864326 -0.108979669213295 -0.0568718321621418 "Left"
"sbj_11" 10 3 "1" 3 0.112562107294798 0.0142285794019699 -0.0318823836743832 0.0848790735006332 0.0453368380665779 "Right"
"sbj_11" 11 4 "1" 4 0.0220171414315701 0.0836460083723068 -0.0178446635603905 -0.00581857711076736 -0.0379656262695789 "Right"
"sbj_11" 11 4 "1" 4 0.0107465393841267 0.0478241503238678 -0.0387212529778481 -0.0168930195271969 0.0185366615653038 "Left"
"sbj_11" 15 5 "1" 5 0.0135947287082672 -0.0640853077173233 0.018414181470871 0.0119891330599785 0.0472767218947411 "Right"
"sbj_11" 15 5 "1" 5 -0.0109141573309898 -0.092256997525692 0.00490117818117142 0.0826188459992409 -0.00617718398571014 "Left"
"sbj_11" 1 1 "2" 1 -0.0219039887189865 -0.0723481863737106 0.0454683244228363 0.0141197323799133 -0.00914385914802551 "Right"
"sbj_11" 1 1 "2" 1 -0.204137735813856 -0.0606467202305794 -0.0475587591528892 -0.0646909184753895 -0.031241337954998 "Left"
"sbj_11" 12 2 "2" 2 0.215018920600414 0.106454873085022 -0.0218352645635605 -0.00304647386074066 0.133445785939693 "Left"
"sbj_11" 12 2 "2" 2 0.0788696087896824 -0.0206576824188232 0.0469394117593765 0.0415921926498413 0.0109956867992878 "Right"
"sbj_11" 13 3 "2" 3 0.181886914372444 0.0926304787397385 -0.0302406162023544 0.0159374341368675 0.103559617698193 "Right"
"sbj_11" 13 3 "2" 3 0.0619169250130653 -0.0443567976355553 -0.00190704464912415 -0.0165852233767509 0.124765990674496 "Left"
"sbj_11" 17 4 "2" 4 0.0540424033999443 -0.0424481526017189 0.0476439282298088 0.105516831576824 -0.0566702038049698 "Left"
"sbj_11" 17 4 "2" 4 0.0333695001900196 0.0366976469755173 -0.0167338088154793 0.00138382539153099 0.0120218366384506 "Right"
"sbj_11" 20 5 "2" 5 -0.0266938023269176 0.0412607401609421 -0.0011170357465744 -0.0480458408594131 -0.0187916658818722 "Right"
"sbj_11" 20 5 "2" 5 0.104003413021564 0.0169661015272141 0.0434699207544327 0.0700108915567398 -0.0264435008168221 "Left"
"sbj_11" 4 1 "3" 1 0.127613279223442 0.0324162900447845 0.0526451647281647 0.00117433220148087 0.041377492249012 "Left"
"sbj_11" 4 1 "3" 1 0.192872929573059 0.061159385740757 0.140046074986458 -0.0149093635380268 0.00657683238387108 "Right"
"sbj_11" 7 2 "3" 2 0.0270087219774723 -0.00349779725074768 -0.00058809295296669 0.0287390969693661 0.0023555152118206 "Right"
"sbj_11" 7 2 "3" 2 -0.0440925702452659 -0.114717864990234 -0.0908296570181847 0.103616806864738 0.0578381448984146 "Left"
"sbj_11" 16 3 "3" 3 0.0926610134541988 0.136864054203033 0.0125559970736504 -0.014169392734766 -0.042589645087719 "Right"
"sbj_11" 16 3 "3" 3 0.34017658084631 0.194298154115677 0.10419204980135 -0.0135925531387329 0.0552789300680161 "Left"
"sbj_11" 18 4 "3" 4 -0.00760780200362205 -0.00287882685661316 0.038089394569397 -0.0239300563931465 -0.0188883133232594 "Right"
"sbj_11" 18 4 "3" 4 -0.120246166735888 -0.0460086703300476 -0.0168089419603348 -0.0148450657725334 -0.0425834886729717 "Left"
"sbj_11" 19 5 "3" 5 -0.0716201163828373 0.0215912505984306 -0.0716836363077164 -0.00957903861999512 -0.0119486920535564 "Left"
"sbj_11" 19 5 "3" 5 -0.0695111073553562 -0.0229881003499031 -0.0563877820968628 0.0273294761776924 -0.0174647010862827 "Right"
"sbj_11" 3 1 "4" 1 -0.134133940935135 -0.0847046822309494 -0.0581351563334465 0.032759165763855 -0.024053268134594 "Left"
"sbj_11" 3 1 "4" 1 -0.0536355294287205 0.0436515092849731 -0.0827354073524475 -0.028151211887598 0.0135995805263519 "Right"
"sbj_11" 5 2 "4" 2 -0.107163419574499 -0.0102823436260223 -0.0166190341114998 -0.0454143263399601 -0.0348477154970169 "Right"
"sbj_11" 5 2 "4" 2 -0.106279911100864 0.0223453819751739 -0.00850160419940948 -0.0653206154704094 -0.0548030734062195 "Left"
"sbj_11" 6 3 "4" 3 0.120154391229153 0.00630046278238297 -0.0438210412859917 0.164318788051605 -0.00664381831884384 "Left"
"sbj_11" 6 3 "4" 3 0.0443164773285389 0.0817009806632996 -0.0114109680056572 -0.0139248505234718 -0.0120486848056316 "Right"
"sbj_11" 9 4 "4" 4 -0.0934649646282196 -0.113474118709564 -0.0111303746700287 0.0223483338952065 0.00879119485616684 "Right"
"sbj_11" 9 4 "4" 4 0.278667858242989 0.0591881275177002 0.00250057280063629 0.0850136905908585 0.131965467333794 "Left"
"sbj_11" 14 5 "4" 5 0.0808986574411392 0.0222354531288147 0.0570043221116066 0.0524461477994919 -0.050787265598774 "Left"
"sbj_11" 14 5 "4" 5 -0.0890987031161785 -0.0397901594638824 0.0843498155474663 -0.0730354361236095 -0.0606229230761528 "Right"
"sbj_12" 2 1 "1" 1 -0.00222715735435485 0.0209493726491928 0.0422074317932129 -0.0153930768370628 -0.0499908849596977 "Right"
"sbj_12" 2 1 "1" 1 0.0318180337548256 0.0362899720668793 0.0311452805995941 0.00315301567316055 -0.0387702345848083 "Left"
"sbj_12" 5 2 "1" 2 -0.0302335843443871 0.00744275599718094 0.00972267389297485 -0.00229924917221069 -0.0450997650623322 "Right"
"sbj_12" 5 2 "1" 2 -0.025350508838892 0.0363103911280632 0.0427162781357765 -0.0828898936510086 -0.0214872844517231 "Left"
"sbj_12" 7 3 "1" 3 -0.0159033790230751 0.0531300082802773 -0.0199630156159401 -0.0377632185816765 -0.0113071531057358 "Right"
"sbj_12" 7 3 "1" 3 -0.0374552354216576 0.03329067081213 -0.038840651512146 -0.0544800937175751 0.0225748389959335 "Left"
"sbj_12" 11 4 "1" 4 0.123439585417509 0.117041793465614 0.0666967168450356 -0.0569366104900837 -0.0033623144030571 "Right"
"sbj_12" 11 4 "1" 4 0.149532520771027 0.0109547987580299 -0.00453416556119919 -0.0144425123929977 0.157554399967194 "Left"
"sbj_12" 14 5 "1" 5 -0.0197002917528152 -0.0397208571434021 0.0567421406507492 -0.0414599448442459 0.00473836958408356 "Left"
"sbj_12" 14 5 "1" 5 -0.0423817813396454 -0.0141383975744247 0.00860002860426903 0.0286778554320335 -0.0655212678015232 "Right"
"sbj_12" 3 1 "2" 1 0.0951401025056839 -0.0407370612025261 0.0544096782803535 0.100937055051327 -0.0194695696234703 "Right"
"sbj_12" 3 1 "2" 1 0.022175258398056 -0.0532152786850929 -0.0170742392539978 0.0755734324455261 0.0168913438916206 "Left"
"sbj_12" 4 2 "2" 2 -0.166615159809589 -0.0610635176301002 -0.0638520777225494 -0.0522144459187984 0.0105148814618587 "Left"
"sbj_12" 4 2 "2" 2 0.0728580541908741 0.0757116615772247 0.0783588498830795 -0.0355653911828995 -0.0456470660865307 "Right"
"sbj_12" 17 3 "2" 3 0.0278384834527969 -0.00416770577430725 -0.0289396166801453 0.0177103653550148 0.0432354405522346 "Left"
"sbj_12" 17 3 "2" 3 -0.0132274575531483 0.013336344063282 0.0439909264445305 -0.0616236940026283 -0.00893103405833244 "Right"
"sbj_12" 18 4 "2" 4 0.0492729760706425 0.0335503101348877 0.0203052699565887 0.0200673267245293 -0.0246499307453632 "Right"
"sbj_12" 18 4 "2" 4 -0.00291259884834291 -0.0424530655145645 -0.0315976619720459 0.0993545666337013 -0.0282164379954338 "Left"
"sbj_12" 20 5 "2" 5 0.254909769445658 0.124085330963135 0.0882957056164742 0.0117276191711426 0.0308011136949062 "Right"
"sbj_12" 20 5 "2" 5 -0.100189942121506 -0.0157726854085922 -0.0704740315675736 0.0154992192983627 -0.0294424444437027 "Left"
"sbj_12" 1 1 "3" 1 -0.0553964801132679 -0.0427309677004814 -0.0649546235799789 0.0474704995751381 0.00481861159205437 "Left"
"sbj_12" 1 1 "3" 1 -0.134752083569765 -0.0764845341444016 -0.0406171500682831 0.0127722397446632 -0.0304226391017437 "Right"
"sbj_12" 8 2 "3" 2 -0.00372851118445396 0.0303639113903046 -0.0150769852101803 -0.00190996080636978 -0.0171054765582085 "Right"
"sbj_12" 8 2 "3" 2 -0.0041699968278408 0.0268253013491631 -0.0225646816194057 0.012084723263979 -0.0205153398215771 "Left"
"sbj_12" 13 3 "3" 3 0.245865526795387 0.0978198230266571 -0.0304407238960266 0.122381702065468 0.0561047255992889 "Left"
"sbj_12" 13 3 "3" 3 0.065579742193222 0.017983865737915 0.00834473669528961 0.00641099214553833 0.0328401476144791 "Right"
"sbj_12" 16 4 "3" 4 0.0943396151065826 -0.0214545205235481 -0.0234367355704308 0.0418041937053204 0.0974266774952412 "Left"
"sbj_12" 16 4 "3" 4 0.126387165486813 -0.014861772954464 0.108449096977711 -0.00719502568244934 0.0399948671460152 "Right"
"sbj_12" 19 5 "3" 5 -0.0109892189502716 -0.00710673183202744 -0.0328170567750931 0.0520289972424507 -0.0230944275856018 "Right"
"sbj_12" 19 5 "3" 5 0.264848791062832 0.255122327804565 -0.0219988152384758 0.0128914311528206 0.0188338473439217 "Left"
"sbj_12" 6 1 "4" 1 0.144731852412224 -0.0482031911611557 0.112776990234852 0.0529478639364243 0.0272101894021034 "Right"
"sbj_12" 6 1 "4" 1 0.193496496230364 -0.0352537393569946 0.0390048690140247 0.0517671167850494 0.137978249788284 "Left"
"sbj_12" 9 2 "4" 2 0.335161851346493 0.131216007471085 0.197433456778526 0.0752803817391396 -0.0687679946422577 "Right"
"sbj_12" 9 2 "4" 2 0.27442137748003 0.158545073866844 0.0903730839490891 0.0832765072584152 -0.0577732875943184 "Left"
"sbj_12" 10 3 "4" 3 -0.0682095713913441 -0.0587416782975197 -0.034708609431982 -0.0510715842247009 0.0763123005628586 "Right"
"sbj_12" 10 3 "4" 3 0.0379126913845539 -0.0621860146522522 0.10815988779068 -0.0348189160227776 0.0267577342689037 "Left"
"sbj_12" 12 4 "4" 4 0.207814720273018 0.0402104452252388 0.158284299075603 0.0301006659865379 -0.0207806900143623 "Left"
"sbj_12" 12 4 "4" 4 0.142431537806988 -0.0644877776503563 0.10578131377697 0.0987828105688095 0.00235519111156464 "Right"
"sbj_12" 15 5 "4" 5 0.40841109752655 0.255163604021072 0.193343323469162 -0.0307796970009804 -0.0093161329627037 "Left"
"sbj_12" 15 5 "4" 5 0.520794490724802 0.172605627775192 0.274604752659798 0.0971673578023911 -0.023583247512579 "Right"
"sbj_13" 4 1 "1" 1 0.267320339381695 0.175396060943604 -0.017636676132679 0.129256585240364 -0.0196956306695938 "Left"
